Date,x,y,BroadTopic,Topic,SubTopic,category_id
1992,1.6094975571428571,2.108699728571429,0,0.0,13.0,84
2000,1.3523471666666669,1.4766014666666667,0,0.0,13.0,84
2004,1.448150182142857,1.6551835107142858,0,0.0,13.0,84
2008,1.2042207222222223,1.4235325388888889,0,0.0,13.0,84
2012,1.445558794,1.5310881075,0,0.0,13.0,84
2016,1.7896130529411765,1.710409005882353,0,0.0,13.0,84
2020,2.904029833333334,2.6479242666666667,0,0.0,13.0,84
1960,5.24494755625,3.1042263812499997,0,2.0,14.0,85
1976,5.2121771,3.1526560000000003,0,2.0,14.0,85
1980,4.884734833333334,2.8721271666666666,0,2.0,14.0,85
1984,5.20647015,3.1189237999999997,0,2.0,14.0,85
1988,5.596037828571427,3.585945492857143,0,2.0,14.0,85
1992,5.260688308333333,3.227168641666667,0,2.0,14.0,85
1996,5.677054594444444,3.5141171999999994,0,2.0,14.0,85
2000,5.180741407142856,3.2589256642857136,0,2.0,14.0,85
2004,5.2760391124999995,3.1647242875,0,2.0,14.0,85
2008,5.554120642857143,2.8020894857142857,0,2.0,14.0,85
2012,5.52333563076923,3.1537183023076922,0,2.0,14.0,85
2016,5.448105119999999,3.457546,0,2.0,14.0,85
2020,5.266461007692308,3.512341861538461,0,2.0,14.0,85
1960,8.26753206,3.8295533999999996,1,1.0,15.0,86
1976,9.938875833333334,3.360530666666667,1,1.0,15.0,86
1980,8.01123065,3.9647360999999997,1,1.0,15.0,86
1984,9.769996500000001,3.4152049499999997,1,1.0,15.0,86
1988,9.809284916666666,3.3516778666666673,1,1.0,15.0,86
1992,9.364703277777776,3.4343846555555557,1,1.0,15.0,86
1996,9.150600999999998,3.544245161538462,1,1.0,15.0,86
2000,9.773650727272729,3.354607690909091,1,1.0,15.0,86
2004,9.793479431818183,3.392480909090909,1,1.0,15.0,86
2008,9.502235984615384,3.411216646153846,1,1.0,15.0,86
2012,9.267347246153847,3.593800823076923,1,1.0,15.0,86
2016,9.8295844375,3.3763560750000003,1,1.0,15.0,86
2020,8.784975925,3.3484393687500003,1,1.0,15.0,86
1960,2.56141285,3.11689885,0,20.0,16.0,87
1976,2.82187675,3.03293525,0,20.0,16.0,87
1980,2.314566191666667,3.0693502083333333,0,20.0,16.0,87
1984,2.7080645000000003,3.111701033333333,0,20.0,16.0,87
1988,2.5669261428571426,2.9642701285714286,0,20.0,16.0,87
1992,2.802747644444445,3.3435756222222217,0,20.0,16.0,87
1996,2.4234893125,3.1014143250000004,0,20.0,16.0,87
2000,2.538342913333334,3.08453924,0,20.0,16.0,87
2004,2.4283311149999998,2.9863430049999997,0,20.0,16.0,87
2008,2.8053701421052635,3.1100212736842106,0,20.0,16.0,87
2012,2.82817294,3.5868250700000006,0,20.0,16.0,87
2016,3.243496033333333,3.4976103333333337,0,20.0,16.0,87
2020,3.47796662,3.031503,0,20.0,16.0,87
1960,3.3564873,3.2007058,9,10.0,17.0,88
1976,2.9237866,8.012111,9,10.0,17.0,88
1980,5.1701752,4.3115128,9,10.0,17.0,88
1984,4.661616949999999,6.758591825,9,10.0,17.0,88
1988,4.962704866666666,6.95620165,9,10.0,17.0,88
1992,4.735560250000001,6.628688575,9,10.0,17.0,88
1996,4.59583115,6.74500915,9,10.0,17.0,88
2000,4.482881175,6.647779975000001,9,10.0,17.0,88
2004,4.120522266666667,6.288138455555555,9,10.0,17.0,88
2008,5.180851975,6.61740355,9,10.0,17.0,88
2012,4.251041055555556,6.367461966666667,9,10.0,17.0,88
2016,3.912180529491526,6.85630416101695,9,10.0,17.0,88
2020,3.983861525,6.85822621875,9,10.0,17.0,88
1976,1.8043582999999999,4.2519887,0,0.0,18.0,89
1984,0.79507786,2.490936,0,0.0,18.0,89
1992,1.80905661625,2.6993805125000003,0,0.0,18.0,89
1996,1.3832862233333334,3.5742202333333335,0,0.0,18.0,89
2000,0.9841965,2.0397107,0,0.0,18.0,89
2004,1.88432855875,2.60091605,0,0.0,18.0,89
2008,0.9143307577777777,2.624849466666667,0,0.0,18.0,89
2012,0.7879439674468083,2.234257134042553,0,0.0,18.0,89
2016,0.8763761453846155,2.306400583653846,0,0.0,18.0,89
1960,8.2302774875,2.8501628125,1,1.0,19.0,90
1976,8.095049957142857,2.6113036428571426,1,1.0,19.0,90
1980,8.0362694,2.6095208999999997,1,1.0,19.0,90
1984,8.101774800000001,2.6311628,1,1.0,19.0,90
1988,8.029250399999999,2.6999333,1,1.0,19.0,90
1992,8.069085857142857,2.6952121285714283,1,1.0,19.0,90
1996,8.102199270588235,2.7211926764705883,1,1.0,19.0,90
2000,6.751076975000001,2.82846845,1,1.0,19.0,90
2004,8.112663416666667,2.7296650833333334,1,1.0,19.0,90
2008,8.003733866666668,2.7904486933333335,1,1.0,19.0,90
2012,7.803653165217391,2.9222636260869566,1,1.0,19.0,90
2016,8.04933308888889,2.7212821444444444,1,1.0,19.0,90
2020,7.926572233333332,2.59578,1,1.0,19.0,90
1976,7.186404341666667,7.781022583333332,5,12.0,20.0,91
1984,4.08919295,4.300733215,5,12.0,20.0,91
1988,7.353365,7.460487,5,12.0,20.0,91
1992,6.5568906600000005,7.297544280000001,5,12.0,20.0,91
1996,6.999859384999999,6.501065055,5,12.0,20.0,91
2000,7.189501655555557,7.714635864444445,5,12.0,20.0,91
2004,7.180503128571429,7.696896799999999,5,12.0,20.0,91
2008,2.2501006,6.106043,5,12.0,20.0,91
2012,6.774571079999999,6.757834879999999,5,12.0,20.0,91
2016,7.151512417647059,7.700361105882354,5,12.0,20.0,91
1960,5.223023921428571,1.4461089999999999,1,1.0,21.0,92
1976,7.6888149,2.1173067333333333,1,1.0,21.0,92
1980,7.7783538666666665,2.0461456,1,1.0,21.0,92
1988,7.89903035,2.1567315000000002,1,1.0,21.0,92
1992,7.502377088888888,2.180170055555555,1,1.0,21.0,92
1996,7.84230425,2.1446563125,1,1.0,21.0,92
2000,7.860346033333333,2.1116031333333334,1,1.0,21.0,92
2004,7.310222290909092,2.3993654818181818,1,1.0,21.0,92
2008,7.576566395833335,2.34084605,1,1.0,21.0,92
2012,7.7766947,2.0419788625,1,1.0,21.0,92
2016,7.8368298727272725,2.0861975363636365,1,1.0,21.0,92
2020,7.668096785714285,2.1201592214285716,1,1.0,21.0,92
1960,7.659438999999999,0.49090482833333327,1,4.0,22.0,93
1976,8.11383118,0.5354110186000001,1,4.0,22.0,93
1980,7.852894500000001,0.17223100251999998,1,4.0,22.0,93
1988,7.75035235,-0.012302162499999998,1,4.0,22.0,93
1992,7.529507,0.17617244,1,4.0,22.0,93
1996,7.2350764,-0.3374262,1,4.0,22.0,93
2000,7.8188983,0.1449423782,1,4.0,22.0,93
2008,7.83319075652174,0.0827577354695652,1,4.0,22.0,93
2012,7.8694203375,0.24543176293750002,1,4.0,22.0,93
2016,7.806392466666666,0.1992494433333333,1,4.0,22.0,93
2020,7.6469106,0.337302646,1,4.0,22.0,93
1960,1.4780069185714286,2.8434692,0,0.0,23.0,94
1976,1.5357282,2.7155905,0,0.0,23.0,94
1980,1.50587845,3.0040373500000004,0,0.0,23.0,94
1984,1.7030820333333334,2.976028533333333,0,0.0,23.0,94
1988,1.5807108333333335,2.731771466666667,0,0.0,23.0,94
1992,1.4982381999999999,2.8464650999999996,0,0.0,23.0,94
1996,2.144654225,3.205188775,0,0.0,23.0,94
2000,1.481523036842105,2.818972068421053,0,0.0,23.0,94
2004,1.3224728642857142,2.8346804357142856,0,0.0,23.0,94
2008,1.4625518888888889,2.837409855555556,0,0.0,23.0,94
2012,1.4850662318181818,2.8661716454545454,0,0.0,23.0,94
2016,1.27035977375,2.9103636875000003,0,0.0,23.0,94
1960,2.3197022,1.6784950725,0,0.0,24.0,95
1976,3.3585038333333332,5.782025,0,0.0,24.0,95
1980,1.9667072500000002,3.8574347500000004,0,0.0,24.0,95
1984,2.09901294,3.91076598,0,0.0,24.0,95
1988,1.9957842999999997,3.9513395999999994,0,0.0,24.0,95
1992,3.6737736250000004,5.1666932,0,0.0,24.0,95
1996,3.5932895142857144,4.646263371428573,0,0.0,24.0,95
2000,3.6519542333333335,6.454633533333333,0,0.0,24.0,95
2004,2.4528507777777775,4.07857184,0,0.0,24.0,95
2008,2.0795399166666666,4.24673455,0,0.0,24.0,95
2012,2.84381328,3.9756560999999997,0,0.0,24.0,95
2016,3.8362696499999998,4.46589266,0,0.0,24.0,95
2020,2.437148425,4.78170205,0,0.0,24.0,95
1960,4.441273854545455,3.1314325818181814,0,0.0,25.0,96
1976,4.968849690000001,3.381145157,0,0.0,25.0,96
1984,4.190816375,3.116381325,0,0.0,25.0,96
1988,4.07321745,3.199362475,0,0.0,25.0,96
1992,4.35958275,3.5202774249999997,0,0.0,25.0,96
1996,4.2946874571428575,3.424080371428572,0,0.0,25.0,96
2000,3.4186904,3.566396044444444,0,0.0,25.0,96
2004,4.065609081818182,3.3025273090909093,0,0.0,25.0,96
2008,4.1560543999999995,3.120267688888889,0,0.0,25.0,96
2012,3.990396176923077,3.4783816769230773,0,0.0,25.0,96
2016,4.3328169899999995,3.37889682,0,0.0,25.0,96
2020,4.106057709090909,3.1844831181818183,0,0.0,25.0,96
1960,10.1478815,6.1887417,3,3.0,26.0,97
1976,10.174192,6.167798250000001,3,3.0,26.0,97
1980,10.0823815,5.9636613,3,3.0,26.0,97
1988,10.091644,5.9172459,3,3.0,26.0,97
1992,10.021749272727272,5.903084954545454,3,3.0,26.0,97
1996,10.0865178,5.89903768,3,3.0,26.0,97
2000,9.85407059090909,5.950705718181819,3,3.0,26.0,97
2004,10.00305297826087,5.950616291304348,3,3.0,26.0,97
2008,10.068847115384616,6.000452869230769,3,3.0,26.0,97
2012,10.065063958333335,5.9433263416666655,3,3.0,26.0,97
2016,10.111812388888888,5.891930655555556,3,3.0,26.0,97
2020,10.061735899999999,5.93953914,3,3.0,26.0,97
1960,7.565780805555556,1.1947675355555556,1,4.0,27.0,98
1976,7.4091871000000005,1.1126506999999999,1,4.0,27.0,98
1984,7.3958009,1.1556048857142858,1,4.0,27.0,98
1988,7.208221272727272,1.262561478787879,1,4.0,27.0,98
1992,7.289021899999999,0.9329854833333334,1,4.0,27.0,98
2000,7.454001705555555,0.9806705038888889,1,4.0,27.0,98
2004,7.4537945,1.0719708,1,4.0,27.0,98
2008,7.39788315,1.06416755,1,4.0,27.0,98
2012,7.4769199,0.9490044,1,4.0,27.0,98
2016,6.29552465,2.9986532,1,4.0,27.0,98
2020,7.3955811,1.1326693333333333,1,4.0,27.0,98
1960,3.6697798666666666,3.2843322777777777,0,0.0,28.0,99
1980,4.046754,3.6213133,0,0.0,28.0,99
1984,3.7050969222222228,3.3745480777777774,0,0.0,28.0,99
1988,3.8981304388888893,3.5773777777777775,0,0.0,28.0,99
1992,3.5225059200000004,4.4671338,0,0.0,28.0,99
1996,4.120358400000001,3.170186475,0,0.0,28.0,99
2000,3.8467049999999996,3.665228314285714,0,0.0,28.0,99
2004,3.693300289473684,3.348264757894737,0,0.0,28.0,99
2008,4.45477105,3.519126058333333,0,0.0,28.0,99
2012,3.6695447,3.2959614,0,0.0,28.0,99
2020,3.6400574666666667,4.4949724,0,0.0,28.0,99
1976,2.0458264,0.47619358,0,0.0,29.0,100
1984,2.2482445,0.57414126,0,0.0,29.0,100
1992,2.1335905222222227,0.48010868222222225,0,0.0,29.0,100
1996,1.18857673,3.99170755,0,0.0,29.0,100
2000,2.12822680625,0.5049677925,0,0.0,29.0,100
2004,2.2557125,0.4843363033333333,0,0.0,29.0,100
2008,2.117102376923077,0.5264420069230769,0,0.0,29.0,100
2012,2.166644775,0.5909075625,0,0.0,29.0,100
2016,2.159255751851852,0.5326416896296297,0,0.0,29.0,100
2020,2.246168966666667,0.5691919350000001,0,0.0,29.0,100
1960,7.55839684375,2.0863923687500003,1,1.0,30.0,101
1976,8.285364833333334,2.0872809666666665,1,1.0,30.0,101
1980,8.636895,2.1158597,1,1.0,30.0,101
1984,8.228512666666667,2.4336685,1,1.0,30.0,101
1992,8.145719357142857,2.2062805714285716,1,1.0,30.0,101
1996,7.91611865,2.4320075499999994,1,1.0,30.0,101
2000,1.8268017,5.617257,1,1.0,30.0,101
2004,6.8350159999999995,2.5541813,1,1.0,30.0,101
2008,8.167677999999999,2.00206345,1,1.0,30.0,101
2012,7.994784357894737,2.300719436842105,1,1.0,30.0,101
2016,7.69395504,2.3467093599999997,1,1.0,30.0,101
2020,8.365672,1.96183375,1,1.0,30.0,101
1960,4.360254940000001,1.4081960864285716,0,2.0,31.0,102
1980,4.23591495,1.38995815,0,2.0,31.0,102
1984,4.302113333333334,1.4413723999999999,0,2.0,31.0,102
1988,4.304895,1.5942095,0,2.0,31.0,102
1992,4.298669,1.6431357,0,2.0,31.0,102
1996,4.7344226250000006,2.3983898999999997,0,2.0,31.0,102
2000,4.3590784,1.3844445,0,2.0,31.0,102
2004,5.519331233333333,3.094142533333333,0,2.0,31.0,102
2008,4.463437666666667,1.6569962,0,2.0,31.0,102
2012,4.052043366666667,1.9894365666666667,0,2.0,31.0,102
1984,2.438670846153846,0.8034025838461538,0,0.0,32.0,103
1988,2.6081502,0.9317221,0,0.0,32.0,103
1992,2.3667195999999997,0.6899813833333334,0,0.0,32.0,103
2000,2.2898173,0.64729124,0,0.0,32.0,103
2004,2.5235,0.7311914,0,0.0,32.0,103
2008,2.402391769230769,0.6522460638461538,0,0.0,32.0,103
2016,2.598790712820513,0.8201836115384615,0,0.0,32.0,103
2020,2.768202338095238,1.095635597142857,0,0.0,32.0,103
1980,6.7021885,4.933081,1,1.0,33.0,104
1988,6.404507733333334,5.171487077777778,1,1.0,33.0,104
1992,6.0145664750000005,4.780173525,1,1.0,33.0,104
1996,6.352691420000001,5.01783187,1,1.0,33.0,104
2000,6.481453513636365,4.935490890909091,1,1.0,33.0,104
2004,6.4965588499999996,5.07258335,1,1.0,33.0,104
2008,6.631975028571429,5.222837514285714,1,1.0,33.0,104
2012,6.42570605,5.120513816666667,1,1.0,33.0,104
2016,6.360686599999999,5.477190014285713,1,1.0,33.0,104
2020,6.42966558125,5.23343614375,1,1.0,33.0,104
1960,3.3584754,4.1443224,1,1.0,34.0,105
1976,9.459802,3.8818004,1,1.0,34.0,105
1984,9.36428173076923,4.140956323076923,1,1.0,34.0,105
2000,7.99483435,4.126822125,1,1.0,34.0,105
2012,8.634,4.312185260000001,1,1.0,34.0,105
2016,9.339474468085108,4.298784944680851,1,1.0,34.0,105
2020,9.346695346153846,4.238760307692308,1,1.0,34.0,105
1988,4.8571687,2.0330625,0,2.0,35.0,106
2000,4.941726500000001,4.276295733333334,0,2.0,35.0,106
2004,6.568871999999999,2.3911033333333336,0,2.0,35.0,106
2008,4.849913410810811,2.0335158405405407,0,2.0,35.0,106
2012,4.7600947,2.0513224,0,2.0,35.0,106
2020,4.5971975,2.2182503,0,2.0,35.0,106
1984,6.1190434,4.6815476,0,6.0,36.0,107
1988,2.969936,5.658205,0,6.0,36.0,107
1992,5.914208333333334,4.725454766666666,0,6.0,36.0,107
1996,5.901082049999999,4.73156805,0,6.0,36.0,107
2000,5.877084,4.6729736,0,6.0,36.0,107
2004,5.627736262941177,4.5717916999999995,0,6.0,36.0,107
2008,4.810029433333334,3.9408777666666666,0,6.0,36.0,107
2012,5.944933999999999,4.72063434,0,6.0,36.0,107
2016,5.671178943589744,4.637351648717948,0,6.0,36.0,107
2020,5.551759072727273,4.427066154545455,0,6.0,36.0,107
1976,9.081021,4.064445,1,1.0,37.0,108
1980,7.201837,3.0626948,1,1.0,37.0,108
1984,8.991456,4.194217833333333,1,1.0,37.0,108
1992,8.900960500000002,4.0240921,1,1.0,37.0,108
1996,8.847845714285715,4.133475371428571,1,1.0,37.0,108
2000,7.881276,4.149902,1,1.0,37.0,108
2004,7.940521577777777,4.368761044444444,1,1.0,37.0,108
2008,8.530429276923076,4.27116403076923,1,1.0,37.0,108
2012,8.886829466666667,4.156121852380953,1,1.0,37.0,108
2016,8.934159000000001,3.9967221499999996,1,1.0,37.0,108
2020,8.768434,3.90604475,1,1.0,37.0,108
1960,4.3818192,3.9918005,0,2.0,38.0,109
1976,4.404915375,4.33121175,0,2.0,38.0,109
1980,4.436558,3.9716341,0,2.0,38.0,109
1984,3.251799833333333,3.8784704,0,2.0,38.0,109
1988,3.6088131,5.0507402,0,2.0,38.0,109
1992,4.403651676923076,4.39352283076923,0,2.0,38.0,109
1996,5.1989344,4.962671433333334,0,2.0,38.0,109
2000,4.18273025,4.3325818499999995,0,2.0,38.0,109
2004,4.62789071,4.1889087400000005,0,2.0,38.0,109
2008,4.34392948,4.44953692,0,2.0,38.0,109
2012,4.443067007692308,4.2265524615384615,0,2.0,38.0,109
2016,4.2028637,4.430752824999999,0,2.0,38.0,109
2020,4.8514771,4.749218075,0,2.0,38.0,109
1976,3.1575975,7.242019,11,27.0,39.0,110
1980,8.959731,3.6485268,11,27.0,39.0,110
1984,6.2269504,5.3314695,11,27.0,39.0,110
1988,8.0992706,3.96143245,11,27.0,39.0,110
1992,6.522445033333334,4.9940738,11,27.0,39.0,110
1996,8.98076,3.5763975,11,27.0,39.0,110
2000,9.069448,3.5834448,11,27.0,39.0,110
2004,9.131014,3.2914919166666667,11,27.0,39.0,110
2008,9.136778,3.49856792,11,27.0,39.0,110
2012,9.05405375,3.767755225,11,27.0,39.0,110
2016,8.852617416666666,3.6271449416666672,11,27.0,39.0,110
2020,8.973040833333332,3.4583328242424245,11,27.0,39.0,110
1960,9.198202,3.7562442,1,5.0,40.0,111
1980,8.0807325,4.960156,1,5.0,40.0,111
1984,7.762976833333333,5.069746633333334,1,5.0,40.0,111
1988,7.8311094,4.852247533333333,1,5.0,40.0,111
1992,7.7815738,4.992687954545453,1,5.0,40.0,111
1996,7.783381675,5.3872114625,1,5.0,40.0,111
2000,6.545577124999999,5.690705749999999,1,5.0,40.0,111
2004,8.061582224999999,5.2562218625,1,5.0,40.0,111
2008,8.104283809090909,5.128959200000001,1,5.0,40.0,111
2012,7.978824447619047,5.1522258857142855,1,5.0,40.0,111
2016,8.0415435,5.20863415,1,5.0,40.0,111
2020,7.536721,5.3256598,1,5.0,40.0,111
1960,2.5955015571428572,8.716350571428572,4,7.0,41.0,112
1976,2.6505609,9.157849,4,7.0,41.0,112
1984,2.6567414,9.136593,4,7.0,41.0,112
1988,2.658788425,9.16996375,4,7.0,41.0,112
1992,2.6483757666666663,8.326702666666668,4,7.0,41.0,112
1996,2.460987257142857,8.853483,4,7.0,41.0,112
2000,3.2803703888888887,8.397007333333333,4,7.0,41.0,112
2004,3.0986181,8.050272481818183,4,7.0,41.0,112
2008,2.6189080799999997,8.74877463,4,7.0,41.0,112
2012,2.43038544,8.34702186,4,7.0,41.0,112
2016,2.421555425,8.176464125,4,7.0,41.0,112
2020,3.3285531571428573,8.0777225,4,7.0,41.0,112
1988,7.937927683333334,7.175832675,3,3.0,42.0,113
1992,7.7015216353846165,6.765618092307694,3,3.0,42.0,113
1996,8.257225592307693,7.057596915384615,3,3.0,42.0,113
2000,7.0320050499999995,6.1805573833333325,3,3.0,42.0,113
2004,8.466502375,7.1342064625,3,3.0,42.0,113
2008,8.3339255,7.1211168,3,3.0,42.0,113
2016,8.331746,7.1562772500000005,3,3.0,42.0,113
2020,5.5513552,7.1458323,3,3.0,42.0,113
1960,2.6469257,3.9492908,2,14.0,43.0,114
1976,2.9299848,3.7703191,2,14.0,43.0,114
1988,3.12954325,3.83782335,2,14.0,43.0,114
1992,4.267027280000001,3.8846804599999993,2,14.0,43.0,114
1996,2.6311944,4.3993389875,2,14.0,43.0,114
2000,2.75214995,3.81809045,2,14.0,43.0,114
2004,2.623696194117647,4.124205135294117,2,14.0,43.0,114
2008,3.7472877,4.44736156,2,14.0,43.0,114
2012,2.831109983333333,3.7586587666666667,2,14.0,43.0,114
2016,2.7933867285714284,3.7804443428571433,2,14.0,43.0,114
2020,2.7711674,3.8747747153846155,2,14.0,43.0,114
1960,4.72559385,4.19799,0,2.0,44.0,115
1976,4.82267815,3.80148915,0,2.0,44.0,115
1980,4.569927825,3.966341325,0,2.0,44.0,115
1984,4.751040133333333,3.9582593999999993,0,2.0,44.0,115
1988,4.744003633333333,4.100868066666667,0,2.0,44.0,115
1992,4.4894158399999995,4.06706448,0,2.0,44.0,115
1996,4.6933089,4.065256740000001,0,2.0,44.0,115
2000,4.6761054374999995,4.2748745125,0,2.0,44.0,115
2004,4.52404954,4.2103522,0,2.0,44.0,115
2008,4.721455247058824,3.9863567294117646,0,2.0,44.0,115
2012,3.8667846,4.4772131,0,2.0,44.0,115
2016,4.822016700000001,3.8748264111111106,0,2.0,44.0,115
2020,4.504804133333334,4.045831066666667,0,2.0,44.0,115
1960,10.236778,3.4281168,1,1.0,45.0,116
1976,10.1423805,3.7842873499999996,1,1.0,45.0,116
1988,10.13767,3.556342,1,1.0,45.0,116
1992,10.05297625,3.661929875,1,1.0,45.0,116
1996,10.074181454545453,3.5112770818181818,1,1.0,45.0,116
2000,10.218333416666665,3.5131652416666674,1,1.0,45.0,116
2004,10.205019333333334,3.468373433333334,1,1.0,45.0,116
2008,10.23359475,3.5457449249999997,1,1.0,45.0,116
2012,10.220806447368421,3.560964563157895,1,1.0,45.0,116
2016,10.203656444444443,3.3865089888888886,1,1.0,45.0,116
2020,10.247484666666667,3.4163573666666665,1,1.0,45.0,116
1960,1.8122705714285714,1.8723194714285714,0,11.0,46.0,117
1976,1.58226726,1.1254655199999999,0,11.0,46.0,117
1992,1.5746012,1.2343371,0,11.0,46.0,117
1996,1.4909492,1.1558481666666667,0,11.0,46.0,117
2000,1.487348,1.1098601,0,11.0,46.0,117
2004,1.5465579074074074,1.0989196703703703,0,11.0,46.0,117
2008,1.9900877600000002,1.20687137,0,11.0,46.0,117
2012,6.204832,8.562168,0,11.0,46.0,117
2016,1.5408096625,1.1039350374999999,0,11.0,46.0,117
2020,3.4700201874999994,1.4183839125000002,0,11.0,46.0,117
1960,5.13124,8.386165,6,9.0,47.0,118
1976,5.0430927,8.527045,6,9.0,47.0,118
1980,5.0302747100000005,8.487556999999999,6,9.0,47.0,118
1984,5.028852225925926,8.451153777777776,6,9.0,47.0,118
1988,4.996519266666667,8.454474,6,9.0,47.0,118
1992,5.036408,8.545076,6,9.0,47.0,118
1996,4.9819505,8.4609945,6,9.0,47.0,118
2000,4.998518499999999,8.459287499999999,6,9.0,47.0,118
2004,4.832255025,8.093989624999999,6,9.0,47.0,118
2012,5.0252323375,8.4901638125,6,9.0,47.0,118
2016,5.043679333333334,8.420754833333334,6,9.0,47.0,118
2020,5.034394,8.540386,6,9.0,47.0,118
1960,3.470876066666667,7.1152565,2,15.0,48.0,119
1976,2.81804,7.0017576,2,15.0,48.0,119
1984,3.3500094,6.920926,2,15.0,48.0,119
1988,3.3857129636363634,6.933295590909091,2,15.0,48.0,119
1992,3.583250841666667,6.457034115,2,15.0,48.0,119
1996,3.3747891,6.9984014000000005,2,15.0,48.0,119
2000,3.229467288888889,6.958024144444444,2,15.0,48.0,119
2004,3.3305778750000004,7.0028536,2,15.0,48.0,119
2008,3.4369346,6.6177505,2,15.0,48.0,119
2012,4.0092744,6.456644575,2,15.0,48.0,119
2016,3.1962205,7.0512098624999995,2,15.0,48.0,119
2020,3.3454988,6.94365565,2,15.0,48.0,119
1976,0.79778546,2.6718876,0,0.0,49.0,120
1988,0.6577477,2.550921,0,0.0,49.0,120
1992,1.03736815,2.3936459,0,0.0,49.0,120
1996,1.0425866,2.5997965,0,0.0,49.0,120
2004,0.7932299230000001,2.59350425,0,0.0,49.0,120
2008,0.9113648328571428,2.5854031357142864,0,0.0,49.0,120
2012,0.8234563286666667,2.63102076,0,0.0,49.0,120
2016,1.0121047,2.5079811999999997,0,0.0,49.0,120
2020,0.80485594,2.7275531,0,0.0,49.0,120
1976,1.6742868,8.456269,7,16.0,50.0,121
1980,1.5250559,8.386111,7,16.0,50.0,121
1984,1.7121925999999998,8.5437945,7,16.0,50.0,121
1992,1.5944979352941175,8.410316470588233,7,16.0,50.0,121
1996,1.4664396000000002,8.320114,7,16.0,50.0,121
2000,1.6329799333333337,8.40543725,7,16.0,50.0,121
2004,1.5936323,8.339301,7,16.0,50.0,121
2008,1.5861262333333332,8.359867,7,16.0,50.0,121
2012,1.575662975,8.366267,7,16.0,50.0,121
2016,1.5819436133333333,8.369523733333331,7,16.0,50.0,121
2020,1.90013185,8.028981878571429,7,16.0,50.0,121
1976,1.0731557333333333,0.5218050966666666,0,0.0,51.0,122
1980,1.292416275,1.1238622249999999,0,0.0,51.0,122
1984,1.2510396125,1.19270601125,0,0.0,51.0,122
1988,1.1421537366666668,0.7514017580000001,0,0.0,51.0,122
1992,1.252332,1.4243242066666666,0,0.0,51.0,122
1996,0.8711556266666666,1.0080135866666666,0,0.0,51.0,122
2000,1.0026615542857142,0.7756013871428571,0,0.0,51.0,122
2004,1.04265815,1.2710719871428573,0,0.0,51.0,122
2008,3.32197525,0.9252135750000001,0,0.0,51.0,122
2012,0.9557302520000001,0.816295778,0,0.0,51.0,122
2016,1.1078306,0.5984252833333333,0,0.0,51.0,122
2020,1.1518066,0.4511183,0,0.0,51.0,122
1960,1.5802349,2.64810955,0,0.0,52.0,123
1976,1.7344684571428572,2.5931610285714286,0,0.0,52.0,123
1980,1.2897202,3.0565813,0,0.0,52.0,123
1984,1.3216344,2.938232,0,0.0,52.0,123
1988,3.134538,4.96275,0,0.0,52.0,123
1992,1.64082455,2.9555074,0,0.0,52.0,123
1996,6.937285,1.6283662,0,0.0,52.0,123
2000,1.76301642,2.69626054,0,0.0,52.0,123
2004,1.8449857533333334,2.6449342666666666,0,0.0,52.0,123
2008,1.5818678916666669,2.505380833333333,0,0.0,52.0,123
2012,1.6791054583333331,2.5389576,0,0.0,52.0,123
2016,1.7340060333333334,2.491918066666667,0,0.0,52.0,123
2020,1.7627878,2.547723233333333,0,0.0,52.0,123
1960,4.349433166666667,3.8301210666666665,0,2.0,53.0,124
1976,4.4795494,4.377252166666667,0,2.0,53.0,124
1984,4.50106665,4.2873092,0,2.0,53.0,124
1988,4.482856125,4.3619785375,0,2.0,53.0,124
1992,4.4885485875,4.2505317499999995,0,2.0,53.0,124
1996,4.4189387714285715,4.488359314285715,0,2.0,53.0,124
2000,4.5715308199999996,4.2801446599999995,0,2.0,53.0,124
2004,5.0335307,4.462430620000001,0,2.0,53.0,124
2008,4.617939025,5.03319705,0,2.0,53.0,124
2012,4.6457777,4.24903065,0,2.0,53.0,124
2016,4.8111260583333335,4.176129558333334,0,2.0,53.0,124
2020,4.4342207799999995,4.36773502,0,2.0,53.0,124
1960,3.1214743250000003,3.7430312,0,0.0,54.0,125
1976,3.2069162400000004,3.79798356,0,0.0,54.0,125
1980,2.5814316,1.7379887,0,0.0,54.0,125
1984,3.2752046125,3.557691275,0,0.0,54.0,125
1988,3.0469210999999996,3.93477635,0,0.0,54.0,125
1992,3.2157141333333334,3.9177893333333333,0,0.0,54.0,125
1996,3.1550340125,3.81303865,0,0.0,54.0,125
2000,3.11707895,3.8211119833333336,0,0.0,54.0,125
2004,4.0376826875,4.132493475,0,0.0,54.0,125
2008,3.32345975,3.68184875,0,0.0,54.0,125
2012,3.1210485222222224,3.693535188888889,0,0.0,54.0,125
2016,3.0105244,3.808329966666667,0,0.0,54.0,125
2020,3.016787,3.9089446,0,0.0,54.0,125
1960,8.985470375,2.7687870500000002,1,1.0,55.0,126
1976,8.366726,2.8294752,1,1.0,55.0,126
1980,9.003319,2.7185314666666667,1,1.0,55.0,126
1984,9.374895,2.4924731,1,1.0,55.0,126
1988,9.492789049999999,2.6290831199999998,1,1.0,55.0,126
1992,9.27035823125,2.8050283562500002,1,1.0,55.0,126
1996,9.423686,2.8140602,1,1.0,55.0,126
